timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1619922640294,278,HTTP Request,200,OK,Thread Group 1-1,text,true,,367,158,4,4,http://localhost:8080/?token=465865941&user=1964515552&conf=3,278,0,0
1619922640374,287,HTTP Request,200,OK,Thread Group 1-2,text,true,,367,158,5,5,http://localhost:8080/?token=465865941&user=1964515552&conf=3,287,0,0
1619922640464,308,HTTP Request,200,OK,Thread Group 1-3,text,true,,367,158,6,6,http://localhost:8080/?token=465865941&user=1964515552&conf=3,308,0,1
1619922640556,292,HTTP Request,200,OK,Thread Group 1-4,text,true,,367,158,7,7,http://localhost:8080/?token=465865941&user=1964515552&conf=3,292,0,0
1619922640646,288,HTTP Request,200,OK,Thread Group 1-5,text,true,,367,158,8,8,http://localhost:8080/?token=465865941&user=1964515552&conf=3,288,0,1
1619922640738,286,HTTP Request,200,OK,Thread Group 1-6,text,true,,367,158,9,9,http://localhost:8080/?token=465865941&user=1964515552&conf=3,286,0,0
1619922640829,275,HTTP Request,200,OK,Thread Group 1-7,text,true,,367,158,10,10,http://localhost:8080/?token=465865941&user=1964515552&conf=3,275,0,0
1619922640920,292,HTTP Request,200,OK,Thread Group 1-8,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,292,0,0
1619922641011,289,HTTP Request,200,OK,Thread Group 1-9,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,289,0,0
1619922641102,285,HTTP Request,200,OK,Thread Group 1-10,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,285,0,0
1619922641193,285,HTTP Request,200,OK,Thread Group 1-11,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,285,0,0
1619922641283,252,HTTP Request,200,OK,Thread Group 1-1,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,252,0,0
1619922641624,256,HTTP Request,200,OK,Thread Group 1-2,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,256,0,0
1619922641964,345,HTTP Request,200,OK,Thread Group 1-3,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,345,0,0
1619922642305,255,HTTP Request,200,OK,Thread Group 1-4,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,255,0,0
1619922642647,273,HTTP Request,200,OK,Thread Group 1-5,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,272,0,0
1619922642988,345,HTTP Request,200,OK,Thread Group 1-6,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,345,0,0
1619922643329,311,HTTP Request,200,OK,Thread Group 1-7,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,311,0,0
1619922643670,254,HTTP Request,200,OK,Thread Group 1-8,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,254,0,0
1619922643761,253,HTTP Request,200,OK,Thread Group 1-9,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,253,0,0
1619922643852,253,HTTP Request,200,OK,Thread Group 1-10,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,253,0,0
1619922643944,262,HTTP Request,200,OK,Thread Group 1-11,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,262,0,0
1619922644033,255,HTTP Request,200,OK,Thread Group 1-1,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,255,0,0
1619922644374,255,HTTP Request,200,OK,Thread Group 1-2,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,255,0,0
1619922644714,345,HTTP Request,200,OK,Thread Group 1-3,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,345,0,0
1619922645055,326,HTTP Request,200,OK,Thread Group 1-4,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,326,0,0
1619922645396,292,HTTP Request,200,OK,Thread Group 1-5,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,292,0,0
1619922645738,346,HTTP Request,200,OK,Thread Group 1-6,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,346,0,0
1619922646079,326,HTTP Request,200,OK,Thread Group 1-7,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,326,0,0
1619922646420,262,HTTP Request,200,OK,Thread Group 1-8,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,262,0,0
1619922646511,270,HTTP Request,200,OK,Thread Group 1-9,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,270,0,0
1619922646603,266,HTTP Request,200,OK,Thread Group 1-10,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,266,0,0
1619922646694,272,HTTP Request,200,OK,Thread Group 1-11,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,272,0,0
1619922646783,265,HTTP Request,200,OK,Thread Group 1-1,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,265,0,0
1619922647124,273,HTTP Request,200,OK,Thread Group 1-2,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,273,0,0
1619922647464,345,HTTP Request,200,OK,Thread Group 1-3,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,345,0,0
1619922647805,341,HTTP Request,200,OK,Thread Group 1-4,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,341,0,0
1619922648146,273,HTTP Request,200,OK,Thread Group 1-5,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,273,0,0
1619922648488,346,HTTP Request,200,OK,Thread Group 1-6,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,346,0,0
1619922648830,339,HTTP Request,200,OK,Thread Group 1-7,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=3,339,0,0
