timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1619919317556,404,HTTP Request,200,OK,Thread Group 1-1,text,true,,367,158,5,5,http://localhost:8080/?token=465865941&user=1964515552&conf=2,404,0,0
1619919317645,393,HTTP Request,200,OK,Thread Group 1-2,text,true,,367,158,6,6,http://localhost:8080/?token=465865941&user=1964515552&conf=2,393,0,1
1619919317737,389,HTTP Request,200,OK,Thread Group 1-3,text,true,,367,158,7,7,http://localhost:8080/?token=465865941&user=1964515552&conf=2,389,0,0
1619919317828,382,HTTP Request,200,OK,Thread Group 1-4,text,true,,367,158,8,8,http://localhost:8080/?token=465865941&user=1964515552&conf=2,382,0,0
1619919317919,385,HTTP Request,200,OK,Thread Group 1-5,text,true,,367,158,9,9,http://localhost:8080/?token=465865941&user=1964515552&conf=2,385,0,0
1619919318010,378,HTTP Request,200,OK,Thread Group 1-6,text,true,,367,158,10,10,http://localhost:8080/?token=465865941&user=1964515552&conf=2,378,0,0
1619919318101,377,HTTP Request,200,OK,Thread Group 1-7,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,377,0,0
1619919318192,385,HTTP Request,200,OK,Thread Group 1-8,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,385,0,0
1619919318282,381,HTTP Request,200,OK,Thread Group 1-9,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,381,0,0
1619919318373,386,HTTP Request,200,OK,Thread Group 1-10,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,386,0,0
1619919318464,394,HTTP Request,200,OK,Thread Group 1-11,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,394,0,1
1619919318646,352,HTTP Request,200,OK,Thread Group 1-1,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,352,0,0
1619919318954,344,HTTP Request,200,OK,Thread Group 1-2,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,344,0,0
1619919319264,354,HTTP Request,200,OK,Thread Group 1-3,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,354,0,0
1619919319573,346,HTTP Request,200,OK,Thread Group 1-4,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,346,0,0
1619919319883,363,HTTP Request,200,OK,Thread Group 1-5,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,363,0,0
1619919320192,354,HTTP Request,200,OK,Thread Group 1-6,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,354,0,0
1619919320501,357,HTTP Request,200,OK,Thread Group 1-7,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,357,0,0
