timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1619917904475,377,HTTP Request,200,OK,Thread Group 1-1,text,true,,367,158,5,5,http://localhost:8080/?token=465865941&user=1964515552&conf=2,377,0,1
1619917904562,372,HTTP Request,200,OK,Thread Group 1-2,text,true,,367,158,6,6,http://localhost:8080/?token=465865941&user=1964515552&conf=2,372,0,0
1619917904653,389,HTTP Request,200,OK,Thread Group 1-3,text,true,,367,158,7,7,http://localhost:8080/?token=465865941&user=1964515552&conf=2,389,0,1
1619917904744,380,HTTP Request,200,OK,Thread Group 1-4,text,true,,367,158,8,8,http://localhost:8080/?token=465865941&user=1964515552&conf=2,380,0,0
1619917904834,383,HTTP Request,200,OK,Thread Group 1-5,text,true,,367,158,9,9,http://localhost:8080/?token=465865941&user=1964515552&conf=2,383,0,1
1619917904926,382,HTTP Request,200,OK,Thread Group 1-6,text,true,,367,158,10,10,http://localhost:8080/?token=465865941&user=1964515552&conf=2,382,0,0
1619917905017,391,HTTP Request,200,OK,Thread Group 1-7,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,391,0,0
1619917905112,382,HTTP Request,200,OK,Thread Group 1-8,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,382,0,0
1619917905203,394,HTTP Request,200,OK,Thread Group 1-9,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,394,0,0
1619917905290,398,HTTP Request,200,OK,Thread Group 1-10,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,398,0,0
1619917905382,392,HTTP Request,200,OK,Thread Group 1-11,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,392,0,0
1619917905834,351,HTTP Request,200,OK,Thread Group 1-1,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,351,0,0
1619917906198,371,HTTP Request,200,OK,Thread Group 1-2,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,371,0,0
1619917906562,348,HTTP Request,200,OK,Thread Group 1-3,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,348,0,0
1619917906925,369,HTTP Request,200,OK,Thread Group 1-4,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,369,0,0
1619917907289,379,HTTP Request,200,OK,Thread Group 1-5,text,true,,367,158,11,11,http://localhost:8080/?token=465865941&user=1964515552&conf=2,379,0,0
